Cartesian Representation Log
n=10, generations=200, population=200
crossover_prob=0.8, mutation_prob=0.1, indpb=0.2, seed=42
================================================================================

Gen 104: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (0.207947,-0.193734), (-0.170231,-0.801957), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 105: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (0.207947,-0.193734), (-0.170231,-0.801957), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 106: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (0.207947,-0.193734), (-0.170231,-0.801957), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 107: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (0.207947,-0.193734), (-0.170231,-0.801957), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 108: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (0.207947,-0.193734), (-0.170231,-0.801957), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 109: [(0.391664,0.827385), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (0.207947,-0.193734), (-0.144604,0.449848), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 110: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (0.207947,-0.193734), (-0.124466,0.246579), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.915232,0.337583)]
Gen 111: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (0.207947,-0.193734), (-0.124466,0.246579), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.915232,0.337583)]
Gen 112: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (0.207947,-0.193734), (-0.124466,0.246579), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 113: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (0.207947,-0.193734), (-0.124466,0.246579), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 114: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (0.207947,-0.193734), (-0.124466,0.246579), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 115: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (0.207947,-0.193734), (-0.124466,0.246579), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 116: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (0.207947,-0.193734), (-0.124466,0.246579), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 117: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (0.207947,-0.193734), (-0.124466,0.246579), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 118: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (0.207947,-0.193734), (-0.124466,0.246579), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 119: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (0.207947,-0.193734), (-0.124466,0.246579), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 120: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (0.207947,-0.193734), (-0.124466,0.246579), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 121: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (0.207947,-0.193734), (-0.124466,0.246579), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 122: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (0.207947,-0.193734), (-0.124466,0.246579), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 123: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (0.207947,-0.193734), (-0.124466,0.246579), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 124: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (0.207947,-0.193734), (-0.124466,0.246579), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 125: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (0.207947,-0.193734), (-0.124466,0.246579), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 126: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (0.207947,-0.193734), (-0.124466,0.246579), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 127: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (0.432676,-0.370519), (-0.124466,0.246579), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 128: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (0.207947,-0.193734), (-0.124466,0.246579), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 129: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (0.207947,-0.193734), (-0.124466,0.246579), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 130: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (0.207947,-0.193734), (-0.124466,0.246579), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 131: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (0.207947,-0.193734), (-0.124466,0.246579), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 132: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (0.207947,-0.193734), (-0.124466,0.246579), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 133: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (0.207947,-0.193734), (-0.124466,0.246579), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 134: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (0.207947,-0.193734), (-0.124466,0.246579), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 135: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (0.432676,-0.370519), (-0.124466,0.246579), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 136: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (0.207947,-0.193734), (-0.124466,0.246579), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 137: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (0.207947,-0.193734), (-0.124466,0.246579), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 138: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (0.207947,-0.193734), (-0.124466,0.246579), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 139: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.122311,-0.767460), (0.207947,-0.193734), (-0.124466,0.246579), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 140: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (-0.189874,-0.809300), (0.207947,-0.193734), (-0.124466,0.246579), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 141: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (0.207947,-0.193734), (-0.124466,0.246579), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 142: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (0.207947,-0.193734), (-0.124466,0.246579), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 143: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (0.207947,-0.193734), (-0.124466,0.246579), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 144: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (0.207947,-0.193734), (-0.124466,0.246579), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 145: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (0.207947,-0.193734), (-0.124466,0.246579), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 146: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (0.207947,-0.193734), (-0.124466,0.246579), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 147: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (0.432676,-0.370519), (-0.124466,0.246579), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 148: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (0.432676,-0.370519), (-0.124466,0.246579), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 149: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (0.207947,-0.193734), (-0.124466,0.246579), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 150: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (-0.244750,-0.906709), (0.090671,-0.017767), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 151: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (-0.244750,-0.906709), (0.090671,-0.017767), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 152: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (-0.244750,-0.906709), (0.090671,-0.017767), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 153: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (-0.244750,-0.906709), (0.090671,-0.017767), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 154: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (-0.244750,-0.906709), (0.090671,-0.017767), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 155: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (-0.244750,-0.906709), (0.090671,-0.017767), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 156: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (-0.244750,-0.906709), (0.090671,-0.017767), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 157: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (-0.244750,-0.906709), (0.090671,-0.017767), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 158: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (-0.244750,-0.906709), (0.090671,-0.017767), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 159: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (-0.244750,-0.906709), (0.090671,-0.017767), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 160: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (-0.244750,-0.906709), (0.090671,-0.017767), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 161: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (-0.244750,-0.906709), (0.090671,-0.017767), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 162: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (-0.244750,-0.906709), (0.090671,-0.017767), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 163: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (-0.244750,-0.906709), (0.090671,-0.017767), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 164: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (-0.244750,-0.906709), (0.090671,-0.017767), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 165: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (-0.244750,-0.906709), (0.090671,-0.017767), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 166: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (-0.244750,-0.906709), (0.090671,-0.017767), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 167: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (-0.244750,-0.906709), (0.090671,-0.017767), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 168: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (-0.244750,-0.906709), (0.090671,-0.017767), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 169: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (-0.244750,-0.906709), (0.090671,-0.017767), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 170: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (-0.244750,-0.906709), (0.090671,-0.017767), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 171: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (-0.244750,-0.906709), (0.090671,-0.017767), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 172: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (-0.244750,-0.906709), (0.090671,-0.017767), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 173: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (-0.244750,-0.906709), (0.090671,-0.017767), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 174: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (-0.244750,-0.906709), (0.090671,-0.017767), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 175: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (-0.244750,-0.906709), (0.090671,-0.017767), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 176: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (-0.244750,-0.906709), (0.090671,-0.017767), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 177: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (-0.244750,-0.906709), (0.090671,-0.017767), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 178: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (-0.244750,-0.906709), (0.090671,-0.017767), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 179: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (-0.244750,-0.906709), (0.090671,-0.017767), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 180: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (-0.244750,-0.906709), (0.090671,-0.017767), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 181: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (-0.244750,-0.906709), (0.090671,-0.017767), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 182: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (-0.244750,-0.906709), (0.090671,-0.017767), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 183: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (-0.244750,-0.906709), (0.090671,-0.017767), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 184: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (-0.244750,-0.906709), (0.090671,-0.017767), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 185: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (-0.244750,-0.906709), (0.090671,-0.017767), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 186: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (-0.244750,-0.906709), (0.090671,-0.017767), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 187: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (-0.244750,-0.906709), (0.090671,-0.017767), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 188: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (-0.244750,-0.906709), (0.090671,-0.017767), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 189: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (-0.244750,-0.906709), (0.090671,-0.017767), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 190: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (-0.244750,-0.906709), (0.090671,-0.017767), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 191: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (-0.244750,-0.906709), (0.090671,-0.017767), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 192: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (-0.244750,-0.906709), (0.090671,-0.017767), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 193: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (-0.244750,-0.906709), (0.090671,-0.017767), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 194: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (-0.244750,-0.906709), (0.090671,-0.017767), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 195: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (-0.244750,-0.906709), (0.090671,-0.017767), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 196: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (-0.244750,-0.906709), (0.090671,-0.017767), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 197: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (-0.244750,-0.906709), (0.090671,-0.017767), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 198: [(0.142024,0.672599), (-0.678091,-0.558424), (-0.466044,0.873309), (0.319649,-0.879732), (-0.244750,-0.906709), (0.090671,-0.017767), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
Gen 199: [(0.142024,0.672599), (-0.712463,-0.638538), (-0.466044,0.873309), (0.319649,-0.879732), (-0.244750,-0.906709), (0.090671,-0.017767), (0.616741,0.231441), (-0.501019,-0.087103), (0.950166,-0.212193), (-0.805761,0.450344)]
